id,type,name,variation,saveAs,prompt
uttarakhand-nainital-honeymoon-package-4d3n-v3,package,Nainital Honeymoon Package,3,public/images/packages/uttarakhand-nainital-honeymoon-package-4d3n-v3.png,"Create a photorealistic travel image for ""Nainital Honeymoon Package"" — 4-day Uttarakhand holiday package, India. Scene: romantic Himalayan spirituality, Rishikesh, hill stations, intimate luxury mood. Style: Soft morning mist, peaceful serene atmosphere. YatraNexus brand colors: navy #001b2a, orange #ff7a00, purple #4b2cff. Photorealistic, no text, no watermark. Technical: 3:2 landscape 1200×800."
uttarakhand-nainital-honeymoon-package-4d3n-v4,package,Nainital Honeymoon Package,4,public/images/packages/uttarakhand-nainital-honeymoon-package-4d3n-v4.png,"Create a photorealistic travel image for ""Nainital Honeymoon Package"" — 4-day Uttarakhand holiday package, India. Scene: romantic Himalayan spirituality, Rishikesh, hill stations, intimate luxury mood. Style: Dramatic sunset warm orange-pink sky, romantic mood. YatraNexus brand colors: navy #001b2a, orange #ff7a00, purple #4b2cff. Photorealistic, no text, no watermark. Technical: 3:2 landscape 1200×800."
uttarakhand-nainital-honeymoon-package-4d3n-v5,package,Nainital Honeymoon Package,5,public/images/packages/uttarakhand-nainital-honeymoon-package-4d3n-v5.png,"Create a photorealistic travel image for ""Nainital Honeymoon Package"" — 4-day Uttarakhand holiday package, India. Scene: romantic Himalayan spirituality, Rishikesh, hill stations, intimate luxury mood. Style: Aerial drone bird's-eye view, epic panoramic scale. YatraNexus brand colors: navy #001b2a, orange #ff7a00, purple #4b2cff. Photorealistic, no text, no watermark. Technical: 3:2 landscape 1200×800."
uttarakhand-nainital-honeymoon-package-4d3n-v6,package,Nainital Honeymoon Package,6,public/images/packages/uttarakhand-nainital-honeymoon-package-4d3n-v6.png,"Create a photorealistic travel image for ""Nainital Honeymoon Package"" — 4-day Uttarakhand holiday package, India. Scene: romantic Himalayan spirituality, Rishikesh, hill stations, intimate luxury mood. Style: Close-up iconic landmark detail, shallow depth of field. YatraNexus brand colors: navy #001b2a, orange #ff7a00, purple #4b2cff. Photorealistic, no text, no watermark. Technical: 3:2 landscape 1200×800."
uttarakhand-nainital-honeymoon-package-4d3n-v7,package,Nainital Honeymoon Package,7,public/images/packages/uttarakhand-nainital-honeymoon-package-4d3n-v7.png,"Create a photorealistic travel image for ""Nainital Honeymoon Package"" — 4-day Uttarakhand holiday package, India. Scene: romantic Himalayan spirituality, Rishikesh, hill stations, intimate luxury mood. Style: Cultural heritage focus — temples, forts, or local architecture. YatraNexus brand colors: navy #001b2a, orange #ff7a00, purple #4b2cff. Photorealistic, no text, no watermark. Technical: 3:2 landscape 1200×800."
uttarakhand-nainital-honeymoon-package-4d3n-v8,package,Nainital Honeymoon Package,8,public/images/packages/uttarakhand-nainital-honeymoon-package-4d3n-v8.png,"Create a photorealistic travel image for ""Nainital Honeymoon Package"" — 4-day Uttarakhand holiday package, India. Scene: romantic Himalayan spirituality, Rishikesh, hill stations, intimate luxury mood. Style: Nature adventure — mountains, forests, rivers, wildlife hints. YatraNexus brand colors: navy #001b2a, orange #ff7a00, purple #4b2cff. Photorealistic, no text, no watermark. Technical: 3:2 landscape 1200×800."
uttarakhand-nainital-honeymoon-package-4d3n-v9,package,Nainital Honeymoon Package,9,public/images/packages/uttarakhand-nainital-honeymoon-package-4d3n-v9.png,"Create a photorealistic travel image for ""Nainital Honeymoon Package"" — 4-day Uttarakhand holiday package, India. Scene: romantic Himalayan spirituality, Rishikesh, hill stations, intimate luxury mood. Style: Coastal or lakeside calm water reflection composition. YatraNexus brand colors: navy #001b2a, orange #ff7a00, purple #4b2cff. Photorealistic, no text, no watermark. Technical: 3:2 landscape 1200×800."
uttarakhand-nainital-honeymoon-package-4d3n-v10,package,Nainital Honeymoon Package,10,public/images/packages/uttarakhand-nainital-honeymoon-package-4d3n-v10.png,"Create a photorealistic travel image for ""Nainital Honeymoon Package"" — 4-day Uttarakhand holiday package, India. Scene: romantic Himalayan spirituality, Rishikesh, hill stations, intimate luxury mood. Style: Clean package-card thumbnail — subject centered, minimal clutter. YatraNexus brand colors: navy #001b2a, orange #ff7a00, purple #4b2cff. Photorealistic, no text, no watermark. Technical: 3:2 landscape 1200×800."
uttarakhand-char-dham-yatra-package-10d9n-v1,package,Char Dham Yatra Package,1,public/images/packages/uttarakhand-char-dham-yatra-package-10d9n-v1.png,"Create a photorealistic travel image for ""Char Dham Yatra Package"" — 10-day Uttarakhand holiday package, India. Scene: scenic highlights of Himalayan spirituality, Rishikesh, hill stations. Style: Wide cinematic golden-hour landscape, premium travel brochure. YatraNexus brand colors: navy #001b2a, orange #ff7a00, purple #4b2cff. Photorealistic, no text, no watermark. Technical: 3:2 landscape 1200×800."
uttarakhand-char-dham-yatra-package-10d9n-v2,package,Char Dham Yatra Package,2,public/images/packages/uttarakhand-char-dham-yatra-package-10d9n-v2.png,"Create a photorealistic travel image for ""Char Dham Yatra Package"" — 10-day Uttarakhand holiday package, India. Scene: scenic highlights of Himalayan spirituality, Rishikesh, hill stations. Style: Bright daylight vibrant colors, inviting family-friendly mood. YatraNexus brand colors: navy #001b2a, orange #ff7a00, purple #4b2cff. Photorealistic, no text, no watermark. Technical: 3:2 landscape 1200×800."
uttarakhand-char-dham-yatra-package-10d9n-v3,package,Char Dham Yatra Package,3,public/images/packages/uttarakhand-char-dham-yatra-package-10d9n-v3.png,"Create a photorealistic travel image for ""Char Dham Yatra Package"" — 10-day Uttarakhand holiday package, India. Scene: scenic highlights of Himalayan spirituality, Rishikesh, hill stations. Style: Soft morning mist, peaceful serene atmosphere. YatraNexus brand colors: navy #001b2a, orange #ff7a00, purple #4b2cff. Photorealistic, no text, no watermark. Technical: 3:2 landscape 1200×800."
uttarakhand-char-dham-yatra-package-10d9n-v4,package,Char Dham Yatra Package,4,public/images/packages/uttarakhand-char-dham-yatra-package-10d9n-v4.png,"Create a photorealistic travel image for ""Char Dham Yatra Package"" — 10-day Uttarakhand holiday package, India. Scene: scenic highlights of Himalayan spirituality, Rishikesh, hill stations. Style: Dramatic sunset warm orange-pink sky, romantic mood. YatraNexus brand colors: navy #001b2a, orange #ff7a00, purple #4b2cff. Photorealistic, no text, no watermark. Technical: 3:2 landscape 1200×800."
uttarakhand-char-dham-yatra-package-10d9n-v5,package,Char Dham Yatra Package,5,public/images/packages/uttarakhand-char-dham-yatra-package-10d9n-v5.png,"Create a photorealistic travel image for ""Char Dham Yatra Package"" — 10-day Uttarakhand holiday package, India. Scene: scenic highlights of Himalayan spirituality, Rishikesh, hill stations. Style: Aerial drone bird's-eye view, epic panoramic scale. YatraNexus brand colors: navy #001b2a, orange #ff7a00, purple #4b2cff. Photorealistic, no text, no watermark. Technical: 3:2 landscape 1200×800."
uttarakhand-char-dham-yatra-package-10d9n-v6,package,Char Dham Yatra Package,6,public/images/packages/uttarakhand-char-dham-yatra-package-10d9n-v6.png,"Create a photorealistic travel image for ""Char Dham Yatra Package"" — 10-day Uttarakhand holiday package, India. Scene: scenic highlights of Himalayan spirituality, Rishikesh, hill stations. Style: Close-up iconic landmark detail, shallow depth of field. YatraNexus brand colors: navy #001b2a, orange #ff7a00, purple #4b2cff. Photorealistic, no text, no watermark. Technical: 3:2 landscape 1200×800."
uttarakhand-char-dham-yatra-package-10d9n-v7,package,Char Dham Yatra Package,7,public/images/packages/uttarakhand-char-dham-yatra-package-10d9n-v7.png,"Create a photorealistic travel image for ""Char Dham Yatra Package"" — 10-day Uttarakhand holiday package, India. Scene: scenic highlights of Himalayan spirituality, Rishikesh, hill stations. Style: Cultural heritage focus — temples, forts, or local architecture. YatraNexus brand colors: navy #001b2a, orange #ff7a00, purple #4b2cff. Photorealistic, no text, no watermark. Technical: 3:2 landscape 1200×800."
uttarakhand-char-dham-yatra-package-10d9n-v8,package,Char Dham Yatra Package,8,public/images/packages/uttarakhand-char-dham-yatra-package-10d9n-v8.png,"Create a photorealistic travel image for ""Char Dham Yatra Package"" — 10-day Uttarakhand holiday package, India. Scene: scenic highlights of Himalayan spirituality, Rishikesh, hill stations. Style: Nature adventure — mountains, forests, rivers, wildlife hints. YatraNexus brand colors: navy #001b2a, orange #ff7a00, purple #4b2cff. Photorealistic, no text, no watermark. Technical: 3:2 landscape 1200×800."
uttarakhand-char-dham-yatra-package-10d9n-v9,package,Char Dham Yatra Package,9,public/images/packages/uttarakhand-char-dham-yatra-package-10d9n-v9.png,"Create a photorealistic travel image for ""Char Dham Yatra Package"" — 10-day Uttarakhand holiday package, India. Scene: scenic highlights of Himalayan spirituality, Rishikesh, hill stations. Style: Coastal or lakeside calm water reflection composition. YatraNexus brand colors: navy #001b2a, orange #ff7a00, purple #4b2cff. Photorealistic, no text, no watermark. Technical: 3:2 landscape 1200×800."
uttarakhand-char-dham-yatra-package-10d9n-v10,package,Char Dham Yatra Package,10,public/images/packages/uttarakhand-char-dham-yatra-package-10d9n-v10.png,"Create a photorealistic travel image for ""Char Dham Yatra Package"" — 10-day Uttarakhand holiday package, India. Scene: scenic highlights of Himalayan spirituality, Rishikesh, hill stations. Style: Clean package-card thumbnail — subject centered, minimal clutter. YatraNexus brand colors: navy #001b2a, orange #ff7a00, purple #4b2cff. Photorealistic, no text, no watermark. Technical: 3:2 landscape 1200×800."
uttarakhand-complete-uttarakhand-tour-package-9d8n-v1,package,Complete Uttarakhand Tour Package,1,public/images/packages/uttarakhand-complete-uttarakhand-tour-package-9d8n-v1.png,"Create a photorealistic travel image for ""Complete Uttarakhand Tour Package"" — 9-day Uttarakhand holiday package, India. Scene: scenic highlights of Himalayan spirituality, Rishikesh, hill stations. Style: Wide cinematic golden-hour landscape, premium travel brochure. YatraNexus brand colors: navy #001b2a, orange #ff7a00, purple #4b2cff. Photorealistic, no text, no watermark. Technical: 3:2 landscape 1200×800."
uttarakhand-complete-uttarakhand-tour-package-9d8n-v2,package,Complete Uttarakhand Tour Package,2,public/images/packages/uttarakhand-complete-uttarakhand-tour-package-9d8n-v2.png,"Create a photorealistic travel image for ""Complete Uttarakhand Tour Package"" — 9-day Uttarakhand holiday package, India. Scene: scenic highlights of Himalayan spirituality, Rishikesh, hill stations. Style: Bright daylight vibrant colors, inviting family-friendly mood. YatraNexus brand colors: navy #001b2a, orange #ff7a00, purple #4b2cff. Photorealistic, no text, no watermark. Technical: 3:2 landscape 1200×800."
uttarakhand-complete-uttarakhand-tour-package-9d8n-v3,package,Complete Uttarakhand Tour Package,3,public/images/packages/uttarakhand-complete-uttarakhand-tour-package-9d8n-v3.png,"Create a photorealistic travel image for ""Complete Uttarakhand Tour Package"" — 9-day Uttarakhand holiday package, India. Scene: scenic highlights of Himalayan spirituality, Rishikesh, hill stations. Style: Soft morning mist, peaceful serene atmosphere. YatraNexus brand colors: navy #001b2a, orange #ff7a00, purple #4b2cff. Photorealistic, no text, no watermark. Technical: 3:2 landscape 1200×800."
uttarakhand-complete-uttarakhand-tour-package-9d8n-v4,package,Complete Uttarakhand Tour Package,4,public/images/packages/uttarakhand-complete-uttarakhand-tour-package-9d8n-v4.png,"Create a photorealistic travel image for ""Complete Uttarakhand Tour Package"" — 9-day Uttarakhand holiday package, India. Scene: scenic highlights of Himalayan spirituality, Rishikesh, hill stations. Style: Dramatic sunset warm orange-pink sky, romantic mood. YatraNexus brand colors: navy #001b2a, orange #ff7a00, purple #4b2cff. Photorealistic, no text, no watermark. Technical: 3:2 landscape 1200×800."
uttarakhand-complete-uttarakhand-tour-package-9d8n-v5,package,Complete Uttarakhand Tour Package,5,public/images/packages/uttarakhand-complete-uttarakhand-tour-package-9d8n-v5.png,"Create a photorealistic travel image for ""Complete Uttarakhand Tour Package"" — 9-day Uttarakhand holiday package, India. Scene: scenic highlights of Himalayan spirituality, Rishikesh, hill stations. Style: Aerial drone bird's-eye view, epic panoramic scale. YatraNexus brand colors: navy #001b2a, orange #ff7a00, purple #4b2cff. Photorealistic, no text, no watermark. Technical: 3:2 landscape 1200×800."
uttarakhand-complete-uttarakhand-tour-package-9d8n-v6,package,Complete Uttarakhand Tour Package,6,public/images/packages/uttarakhand-complete-uttarakhand-tour-package-9d8n-v6.png,"Create a photorealistic travel image for ""Complete Uttarakhand Tour Package"" — 9-day Uttarakhand holiday package, India. Scene: scenic highlights of Himalayan spirituality, Rishikesh, hill stations. Style: Close-up iconic landmark detail, shallow depth of field. YatraNexus brand colors: navy #001b2a, orange #ff7a00, purple #4b2cff. Photorealistic, no text, no watermark. Technical: 3:2 landscape 1200×800."
uttarakhand-complete-uttarakhand-tour-package-9d8n-v7,package,Complete Uttarakhand Tour Package,7,public/images/packages/uttarakhand-complete-uttarakhand-tour-package-9d8n-v7.png,"Create a photorealistic travel image for ""Complete Uttarakhand Tour Package"" — 9-day Uttarakhand holiday package, India. Scene: scenic highlights of Himalayan spirituality, Rishikesh, hill stations. Style: Cultural heritage focus — temples, forts, or local architecture. YatraNexus brand colors: navy #001b2a, orange #ff7a00, purple #4b2cff. Photorealistic, no text, no watermark. Technical: 3:2 landscape 1200×800."
uttarakhand-complete-uttarakhand-tour-package-9d8n-v8,package,Complete Uttarakhand Tour Package,8,public/images/packages/uttarakhand-complete-uttarakhand-tour-package-9d8n-v8.png,"Create a photorealistic travel image for ""Complete Uttarakhand Tour Package"" — 9-day Uttarakhand holiday package, India. Scene: scenic highlights of Himalayan spirituality, Rishikesh, hill stations. Style: Nature adventure — mountains, forests, rivers, wildlife hints. YatraNexus brand colors: navy #001b2a, orange #ff7a00, purple #4b2cff. Photorealistic, no text, no watermark. Technical: 3:2 landscape 1200×800."
uttarakhand-complete-uttarakhand-tour-package-9d8n-v9,package,Complete Uttarakhand Tour Package,9,public/images/packages/uttarakhand-complete-uttarakhand-tour-package-9d8n-v9.png,"Create a photorealistic travel image for ""Complete Uttarakhand Tour Package"" — 9-day Uttarakhand holiday package, India. Scene: scenic highlights of Himalayan spirituality, Rishikesh, hill stations. Style: Coastal or lakeside calm water reflection composition. YatraNexus brand colors: navy #001b2a, orange #ff7a00, purple #4b2cff. Photorealistic, no text, no watermark. Technical: 3:2 landscape 1200×800."
uttarakhand-complete-uttarakhand-tour-package-9d8n-v10,package,Complete Uttarakhand Tour Package,10,public/images/packages/uttarakhand-complete-uttarakhand-tour-package-9d8n-v10.png,"Create a photorealistic travel image for ""Complete Uttarakhand Tour Package"" — 9-day Uttarakhand holiday package, India. Scene: scenic highlights of Himalayan spirituality, Rishikesh, hill stations. Style: Clean package-card thumbnail — subject centered, minimal clutter. YatraNexus brand colors: navy #001b2a, orange #ff7a00, purple #4b2cff. Photorealistic, no text, no watermark. Technical: 3:2 landscape 1200×800."
west-bengal-darjeeling-himalayan-escape-5d4n-v1,package,Darjeeling Himalayan Escape,1,public/images/packages/west-bengal-darjeeling-himalayan-escape-5d4n-v1.png,"Create a photorealistic travel image for ""Darjeeling Himalayan Escape"" — 5-day West Bengal holiday package, India. Scene: scenic highlights of Darjeeling tea gardens, Sundarbans, Kolkata heritage. Style: Wide cinematic golden-hour landscape, premium travel brochure. YatraNexus brand colors: navy #001b2a, orange #ff7a00, purple #4b2cff. Photorealistic, no text, no watermark. Technical: 3:2 landscape 1200×800."
west-bengal-darjeeling-himalayan-escape-5d4n-v2,package,Darjeeling Himalayan Escape,2,public/images/packages/west-bengal-darjeeling-himalayan-escape-5d4n-v2.png,"Create a photorealistic travel image for ""Darjeeling Himalayan Escape"" — 5-day West Bengal holiday package, India. Scene: scenic highlights of Darjeeling tea gardens, Sundarbans, Kolkata heritage. Style: Bright daylight vibrant colors, inviting family-friendly mood. YatraNexus brand colors: navy #001b2a, orange #ff7a00, purple #4b2cff. Photorealistic, no text, no watermark. Technical: 3:2 landscape 1200×800."
west-bengal-darjeeling-himalayan-escape-5d4n-v3,package,Darjeeling Himalayan Escape,3,public/images/packages/west-bengal-darjeeling-himalayan-escape-5d4n-v3.png,"Create a photorealistic travel image for ""Darjeeling Himalayan Escape"" — 5-day West Bengal holiday package, India. Scene: scenic highlights of Darjeeling tea gardens, Sundarbans, Kolkata heritage. Style: Soft morning mist, peaceful serene atmosphere. YatraNexus brand colors: navy #001b2a, orange #ff7a00, purple #4b2cff. Photorealistic, no text, no watermark. Technical: 3:2 landscape 1200×800."
west-bengal-darjeeling-himalayan-escape-5d4n-v4,package,Darjeeling Himalayan Escape,4,public/images/packages/west-bengal-darjeeling-himalayan-escape-5d4n-v4.png,"Create a photorealistic travel image for ""Darjeeling Himalayan Escape"" — 5-day West Bengal holiday package, India. Scene: scenic highlights of Darjeeling tea gardens, Sundarbans, Kolkata heritage. Style: Dramatic sunset warm orange-pink sky, romantic mood. YatraNexus brand colors: navy #001b2a, orange #ff7a00, purple #4b2cff. Photorealistic, no text, no watermark. Technical: 3:2 landscape 1200×800."
west-bengal-darjeeling-himalayan-escape-5d4n-v5,package,Darjeeling Himalayan Escape,5,public/images/packages/west-bengal-darjeeling-himalayan-escape-5d4n-v5.png,"Create a photorealistic travel image for ""Darjeeling Himalayan Escape"" — 5-day West Bengal holiday package, India. Scene: scenic highlights of Darjeeling tea gardens, Sundarbans, Kolkata heritage. Style: Aerial drone bird's-eye view, epic panoramic scale. YatraNexus brand colors: navy #001b2a, orange #ff7a00, purple #4b2cff. Photorealistic, no text, no watermark. Technical: 3:2 landscape 1200×800."
west-bengal-darjeeling-himalayan-escape-5d4n-v6,package,Darjeeling Himalayan Escape,6,public/images/packages/west-bengal-darjeeling-himalayan-escape-5d4n-v6.png,"Create a photorealistic travel image for ""Darjeeling Himalayan Escape"" — 5-day West Bengal holiday package, India. Scene: scenic highlights of Darjeeling tea gardens, Sundarbans, Kolkata heritage. Style: Close-up iconic landmark detail, shallow depth of field. YatraNexus brand colors: navy #001b2a, orange #ff7a00, purple #4b2cff. Photorealistic, no text, no watermark. Technical: 3:2 landscape 1200×800."
west-bengal-darjeeling-himalayan-escape-5d4n-v7,package,Darjeeling Himalayan Escape,7,public/images/packages/west-bengal-darjeeling-himalayan-escape-5d4n-v7.png,"Create a photorealistic travel image for ""Darjeeling Himalayan Escape"" — 5-day West Bengal holiday package, India. Scene: scenic highlights of Darjeeling tea gardens, Sundarbans, Kolkata heritage. Style: Cultural heritage focus — temples, forts, or local architecture. YatraNexus brand colors: navy #001b2a, orange #ff7a00, purple #4b2cff. Photorealistic, no text, no watermark. Technical: 3:2 landscape 1200×800."
west-bengal-darjeeling-himalayan-escape-5d4n-v8,package,Darjeeling Himalayan Escape,8,public/images/packages/west-bengal-darjeeling-himalayan-escape-5d4n-v8.png,"Create a photorealistic travel image for ""Darjeeling Himalayan Escape"" — 5-day West Bengal holiday package, India. Scene: scenic highlights of Darjeeling tea gardens, Sundarbans, Kolkata heritage. Style: Nature adventure — mountains, forests, rivers, wildlife hints. YatraNexus brand colors: navy #001b2a, orange #ff7a00, purple #4b2cff. Photorealistic, no text, no watermark. Technical: 3:2 landscape 1200×800."
west-bengal-darjeeling-himalayan-escape-5d4n-v9,package,Darjeeling Himalayan Escape,9,public/images/packages/west-bengal-darjeeling-himalayan-escape-5d4n-v9.png,"Create a photorealistic travel image for ""Darjeeling Himalayan Escape"" — 5-day West Bengal holiday package, India. Scene: scenic highlights of Darjeeling tea gardens, Sundarbans, Kolkata heritage. Style: Coastal or lakeside calm water reflection composition. YatraNexus brand colors: navy #001b2a, orange #ff7a00, purple #4b2cff. Photorealistic, no text, no watermark. Technical: 3:2 landscape 1200×800."
west-bengal-darjeeling-himalayan-escape-5d4n-v10,package,Darjeeling Himalayan Escape,10,public/images/packages/west-bengal-darjeeling-himalayan-escape-5d4n-v10.png,"Create a photorealistic travel image for ""Darjeeling Himalayan Escape"" — 5-day West Bengal holiday package, India. Scene: scenic highlights of Darjeeling tea gardens, Sundarbans, Kolkata heritage. Style: Clean package-card thumbnail — subject centered, minimal clutter. YatraNexus brand colors: navy #001b2a, orange #ff7a00, purple #4b2cff. Photorealistic, no text, no watermark. Technical: 3:2 landscape 1200×800."
west-bengal-dooars-wildlife-tea-garden-tour-6d5n-v1,package,Dooars Wildlife & Tea Garden Tour,1,public/images/packages/west-bengal-dooars-wildlife-tea-garden-tour-6d5n-v1.png,"Create a photorealistic travel image for ""Dooars Wildlife & Tea Garden Tour"" — 6-day West Bengal holiday package, India. Scene: wildlife safari Darjeeling tea gardens, Sundarbans, Kolkata heritage. Style: Wide cinematic golden-hour landscape, premium travel brochure. YatraNexus brand colors: navy #001b2a, orange #ff7a00, purple #4b2cff. Photorealistic, no text, no watermark. Technical: 3:2 landscape 1200×800."
west-bengal-dooars-wildlife-tea-garden-tour-6d5n-v2,package,Dooars Wildlife & Tea Garden Tour,2,public/images/packages/west-bengal-dooars-wildlife-tea-garden-tour-6d5n-v2.png,"Create a photorealistic travel image for ""Dooars Wildlife & Tea Garden Tour"" — 6-day West Bengal holiday package, India. Scene: wildlife safari Darjeeling tea gardens, Sundarbans, Kolkata heritage. Style: Bright daylight vibrant colors, inviting family-friendly mood. YatraNexus brand colors: navy #001b2a, orange #ff7a00, purple #4b2cff. Photorealistic, no text, no watermark. Technical: 3:2 landscape 1200×800."
west-bengal-dooars-wildlife-tea-garden-tour-6d5n-v3,package,Dooars Wildlife & Tea Garden Tour,3,public/images/packages/west-bengal-dooars-wildlife-tea-garden-tour-6d5n-v3.png,"Create a photorealistic travel image for ""Dooars Wildlife & Tea Garden Tour"" — 6-day West Bengal holiday package, India. Scene: wildlife safari Darjeeling tea gardens, Sundarbans, Kolkata heritage. Style: Soft morning mist, peaceful serene atmosphere. YatraNexus brand colors: navy #001b2a, orange #ff7a00, purple #4b2cff. Photorealistic, no text, no watermark. Technical: 3:2 landscape 1200×800."
west-bengal-dooars-wildlife-tea-garden-tour-6d5n-v4,package,Dooars Wildlife & Tea Garden Tour,4,public/images/packages/west-bengal-dooars-wildlife-tea-garden-tour-6d5n-v4.png,"Create a photorealistic travel image for ""Dooars Wildlife & Tea Garden Tour"" — 6-day West Bengal holiday package, India. Scene: wildlife safari Darjeeling tea gardens, Sundarbans, Kolkata heritage. Style: Dramatic sunset warm orange-pink sky, romantic mood. YatraNexus brand colors: navy #001b2a, orange #ff7a00, purple #4b2cff. Photorealistic, no text, no watermark. Technical: 3:2 landscape 1200×800."
west-bengal-dooars-wildlife-tea-garden-tour-6d5n-v5,package,Dooars Wildlife & Tea Garden Tour,5,public/images/packages/west-bengal-dooars-wildlife-tea-garden-tour-6d5n-v5.png,"Create a photorealistic travel image for ""Dooars Wildlife & Tea Garden Tour"" — 6-day West Bengal holiday package, India. Scene: wildlife safari Darjeeling tea gardens, Sundarbans, Kolkata heritage. Style: Aerial drone bird's-eye view, epic panoramic scale. YatraNexus brand colors: navy #001b2a, orange #ff7a00, purple #4b2cff. Photorealistic, no text, no watermark. Technical: 3:2 landscape 1200×800."
west-bengal-dooars-wildlife-tea-garden-tour-6d5n-v6,package,Dooars Wildlife & Tea Garden Tour,6,public/images/packages/west-bengal-dooars-wildlife-tea-garden-tour-6d5n-v6.png,"Create a photorealistic travel image for ""Dooars Wildlife & Tea Garden Tour"" — 6-day West Bengal holiday package, India. Scene: wildlife safari Darjeeling tea gardens, Sundarbans, Kolkata heritage. Style: Close-up iconic landmark detail, shallow depth of field. YatraNexus brand colors: navy #001b2a, orange #ff7a00, purple #4b2cff. Photorealistic, no text, no watermark. Technical: 3:2 landscape 1200×800."
west-bengal-dooars-wildlife-tea-garden-tour-6d5n-v7,package,Dooars Wildlife & Tea Garden Tour,7,public/images/packages/west-bengal-dooars-wildlife-tea-garden-tour-6d5n-v7.png,"Create a photorealistic travel image for ""Dooars Wildlife & Tea Garden Tour"" — 6-day West Bengal holiday package, India. Scene: wildlife safari Darjeeling tea gardens, Sundarbans, Kolkata heritage. Style: Cultural heritage focus — temples, forts, or local architecture. YatraNexus brand colors: navy #001b2a, orange #ff7a00, purple #4b2cff. Photorealistic, no text, no watermark. Technical: 3:2 landscape 1200×800."
west-bengal-dooars-wildlife-tea-garden-tour-6d5n-v8,package,Dooars Wildlife & Tea Garden Tour,8,public/images/packages/west-bengal-dooars-wildlife-tea-garden-tour-6d5n-v8.png,"Create a photorealistic travel image for ""Dooars Wildlife & Tea Garden Tour"" — 6-day West Bengal holiday package, India. Scene: wildlife safari Darjeeling tea gardens, Sundarbans, Kolkata heritage. Style: Nature adventure — mountains, forests, rivers, wildlife hints. YatraNexus brand colors: navy #001b2a, orange #ff7a00, purple #4b2cff. Photorealistic, no text, no watermark. Technical: 3:2 landscape 1200×800."
west-bengal-dooars-wildlife-tea-garden-tour-6d5n-v9,package,Dooars Wildlife & Tea Garden Tour,9,public/images/packages/west-bengal-dooars-wildlife-tea-garden-tour-6d5n-v9.png,"Create a photorealistic travel image for ""Dooars Wildlife & Tea Garden Tour"" — 6-day West Bengal holiday package, India. Scene: wildlife safari Darjeeling tea gardens, Sundarbans, Kolkata heritage. Style: Coastal or lakeside calm water reflection composition. YatraNexus brand colors: navy #001b2a, orange #ff7a00, purple #4b2cff. Photorealistic, no text, no watermark. Technical: 3:2 landscape 1200×800."
west-bengal-dooars-wildlife-tea-garden-tour-6d5n-v10,package,Dooars Wildlife & Tea Garden Tour,10,public/images/packages/west-bengal-dooars-wildlife-tea-garden-tour-6d5n-v10.png,"Create a photorealistic travel image for ""Dooars Wildlife & Tea Garden Tour"" — 6-day West Bengal holiday package, India. Scene: wildlife safari Darjeeling tea gardens, Sundarbans, Kolkata heritage. Style: Clean package-card thumbnail — subject centered, minimal clutter. YatraNexus brand colors: navy #001b2a, orange #ff7a00, purple #4b2cff. Photorealistic, no text, no watermark. Technical: 3:2 landscape 1200×800."
west-bengal-kolkata-digha-coastal-holiday-5d4n-v1,package,Kolkata – Digha Coastal Holiday,1,public/images/packages/west-bengal-kolkata-digha-coastal-holiday-5d4n-v1.png,"Create a photorealistic travel image for ""Kolkata – Digha Coastal Holiday"" — 5-day West Bengal holiday package, India. Scene: coastal beaches Darjeeling tea gardens, Sundarbans, Kolkata heritage. Style: Wide cinematic golden-hour landscape, premium travel brochure. YatraNexus brand colors: navy #001b2a, orange #ff7a00, purple #4b2cff. Photorealistic, no text, no watermark. Technical: 3:2 landscape 1200×800."
west-bengal-kolkata-digha-coastal-holiday-5d4n-v2,package,Kolkata – Digha Coastal Holiday,2,public/images/packages/west-bengal-kolkata-digha-coastal-holiday-5d4n-v2.png,"Create a photorealistic travel image for ""Kolkata – Digha Coastal Holiday"" — 5-day West Bengal holiday package, India. Scene: coastal beaches Darjeeling tea gardens, Sundarbans, Kolkata heritage. Style: Bright daylight vibrant colors, inviting family-friendly mood. YatraNexus brand colors: navy #001b2a, orange #ff7a00, purple #4b2cff. Photorealistic, no text, no watermark. Technical: 3:2 landscape 1200×800."
west-bengal-kolkata-digha-coastal-holiday-5d4n-v3,package,Kolkata – Digha Coastal Holiday,3,public/images/packages/west-bengal-kolkata-digha-coastal-holiday-5d4n-v3.png,"Create a photorealistic travel image for ""Kolkata – Digha Coastal Holiday"" — 5-day West Bengal holiday package, India. Scene: coastal beaches Darjeeling tea gardens, Sundarbans, Kolkata heritage. Style: Soft morning mist, peaceful serene atmosphere. YatraNexus brand colors: navy #001b2a, orange #ff7a00, purple #4b2cff. Photorealistic, no text, no watermark. Technical: 3:2 landscape 1200×800."
west-bengal-kolkata-digha-coastal-holiday-5d4n-v4,package,Kolkata – Digha Coastal Holiday,4,public/images/packages/west-bengal-kolkata-digha-coastal-holiday-5d4n-v4.png,"Create a photorealistic travel image for ""Kolkata – Digha Coastal Holiday"" — 5-day West Bengal holiday package, India. Scene: coastal beaches Darjeeling tea gardens, Sundarbans, Kolkata heritage. Style: Dramatic sunset warm orange-pink sky, romantic mood. YatraNexus brand colors: navy #001b2a, orange #ff7a00, purple #4b2cff. Photorealistic, no text, no watermark. Technical: 3:2 landscape 1200×800."
